[kbplacer_plugin_action.py:65]: Plugin version: 0.13
[kbplacer_plugin_action.py:66]: Python version: '3.9.13 (v3.9.13:6de2ca5339, May 17 2022, 11:37:23) \n[Clang 13.0.0 (clang-1300.0.29.30)]'
[kbplacer_plugin_action.py:67]: KiCad version: 9.0.3 with 4.2.2a1 osx-cocoa (phoenix) wxWidgets 3.2.8
[kbplacer_dialog.py:586]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "/Users/mhudson/Development/Youtube/Ergoslide/plates/ergoslide-whole-plate.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "S{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "S{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Back"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": true, "outline_delta": 0.0}
[key_placer.py:362]: Set key 1U distance: 19050000/19050000
[key_placer.py:124]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'/RCol9', '/RRow6'}): ['S95'], frozenset({'/RCol8', '/RRow6'}): ['S94'], frozenset({'/RCol7', '/RRow6'}): ['S93'], frozenset({'/RCol6', '/RRow6'}): ['S92'], frozenset({'/RCol5', '/RRow6'}): ['S91'], frozenset({'/RCol4', '/RRow6'}): ['S90'], frozenset({'/RCol3', '/RRow6'}): ['S89'], frozenset({'/LCol4', '/LRow6'}): ['S88'], frozenset({'/LRow6', '/LCol3'}): ['S87'], frozenset({'/LCol2', '/LRow6'}): ['S86'], frozenset({'/LCol1', '/LRow6'}): ['S85'], frozenset({'/MCol2', '/LRow6'}): ['S84'], frozenset({'/LRow6', '/MCol1'}): ['S83'], frozenset({'/RCol9', '/RRow5'}): ['S82'], frozenset({'/RCol8', '/RRow5'}): ['S81'], frozenset({'/RCol7', '/RRow5'}): ['S80'], frozenset({'/RCol6', '/RRow5'}): ['S79'], frozenset({'/RCol5', '/RRow5'}): ['S78'], frozenset({'/RCol4', '/RRow5'}): ['S77'], frozenset({'/RRow5', '/RCol3'}): ['S76'], frozenset({'/RRow5', '/RCol2'}): ['S75'], frozenset({'/LCol6', '/LRow5'}): ['S74'], frozenset({'/LRow5', '/LCol5'}): ['S73'], frozenset({'/LCol4', '/LRow5'}): ['S72'], frozenset({'/LCol3', '/LRow5'}): ['S71'], frozenset({'/LCol2', '/LRow5'}): ['S70'], frozenset({'/LCol1', '/LRow5'}): ['S69'], frozenset({'/MCol2', '/LRow5'}): ['S68'], frozenset({'/MCol1', '/LRow5'}): ['S67'], frozenset({'/RCol9', '/RRow4'}): ['S66'], frozenset({'/RCol8', '/RRow4'}): ['S65'], frozenset({'/RCol6', '/RRow4'}): ['S64'], frozenset({'/RCol5', '/RRow4'}): ['S63'], frozenset({'/RRow4', '/RCol4'}): ['S62'], frozenset({'/RRow4', '/RCol3'}): ['S61'], frozenset({'/RRow4', '/RCol2'}): ['S60'], frozenset({'/RRow4', '/RCol1'}): ['S59'], frozenset({'/LRow4', '/LCol6'}): ['S58'], frozenset({'/LRow4', '/LCol5'}): ['S57'], frozenset({'/LCol4', '/LRow4'}): ['S56'], frozenset({'/LRow4', '/LCol3'}): ['S55'], frozenset({'/LCol2', '/LRow4'}): ['S54'], frozenset({'/LCol1', '/LRow4'}): ['S53'], frozenset({'/MCol2', '/LRow4'}): ['S52'], frozenset({'/LRow4', '/MCol1'}): ['S51'], frozenset({'/RCol9', '/RRow3'}): ['S50'], frozenset({'/RCol8', '/RRow3'}): ['S49'], frozenset({'/RCol7', '/RRow3'}): ['S48'], frozenset({'/RCol6', '/RRow3'}): ['S47'], frozenset({'/RCol5', '/RRow3'}): ['S46'], frozenset({'/RCol4', '/RRow3'}): ['S45'], frozenset({'/RRow3', '/RCol3'}): ['S44'], frozenset({'/RRow3', '/RCol2'}): ['S43'], frozenset({'/RRow3', '/RCol1'}): ['S42'], frozenset({'/LRow3', '/LCol6'}): ['S41'], frozenset({'/LRow3', '/LCol5'}): ['S40'], frozenset({'/LCol4', '/LRow3'}): ['S39'], frozenset({'/LRow3', '/LCol3'}): ['S38'], frozenset({'/LCol2', '/LRow3'}): ['S37'], frozenset({'/LCol1', '/LRow3'}): ['S36'], frozenset({'/MCol2', '/LRow3'}): ['S35'], frozenset({'/LRow3', '/MCol1'}): ['S34'], frozenset({'/RRow2', '/RCol9'}): ['S33'], frozenset({'/RCol8', '/RRow2'}): ['S32'], frozenset({'/RCol6', '/RRow2'}): ['S31'], frozenset({'/RRow2', '/RCol5'}): ['S30'], frozenset({'/RRow2', '/RCol4'}): ['S29'], frozenset({'/RRow2', '/RCol3'}): ['S28'], frozenset({'/RRow2', '/RCol2'}): ['S27'], frozenset({'/RRow2', '/RCol1'}): ['S26'], frozenset({'/LCol7', '/LRow2'}): ['S25'], frozenset({'/LCol6', '/LRow2'}): ['S24'], frozenset({'/LRow2', '/LCol5'}): ['S23'], frozenset({'/LCol4', '/LRow2'}): ['S22'], frozenset({'/LCol3', '/LRow2'}): ['S21'], frozenset({'/LCol2', '/LRow2'}): ['S20'], frozenset({'/LCol1', '/LRow2'}): ['S19'], frozenset({'/MCol2', '/LRow2'}): ['S18'], frozenset({'/LRow2', '/MCol1'}): ['S17'], frozenset({'/RRow1', '/RCol9'}): ['S16'], frozenset({'/RCol8', '/RRow1'}): ['S15'], frozenset({'/RCol7', '/RRow1'}): ['S14'], frozenset({'/RCol6', '/RRow1'}): ['S13'], frozenset({'/RRow1', '/RCol5'}): ['S12'], frozenset({'/RRow1', '/RCol4'}): ['S11'], frozenset({'/RRow1', '/RCol3'}): ['S10'], frozenset({'/RRow1', '/RCol2'}): ['S9'], frozenset({'/RRow1', '/RCol1'}): ['S8'], frozenset({'/LCol7', '/LRow1'}): ['S7'], frozenset({'/LCol6', '/LRow1'}): ['S6'], frozenset({'/LRow1', '/LCol5'}): ['S5'], frozenset({'/LCol4', '/LRow1'}): ['S4'], frozenset({'/LCol3', '/LRow1'}): ['S3'], frozenset({'/LCol2', '/LRow1'}): ['S2'], frozenset({'/LCol1', '/LRow1'}): ['S1']})
[key_placer.py:128]: Diodes by switch: {'S95': ['D95'], 'S94': ['D94'], 'S93': ['D93'], 'S92': ['D92'], 'S91': ['D91'], 'S90': ['D90'], 'S89': ['D89'], 'S88': ['D88'], 'S87': ['D87'], 'S86': ['D86'], 'S85': ['D85'], 'S84': ['D84'], 'S83': ['D83'], 'S82': ['D82'], 'S81': ['D81'], 'S80': ['D80'], 'S79': ['D79'], 'S78': ['D78'], 'S77': ['D77'], 'S76': ['D76'], 'S75': ['D75'], 'S74': ['D74'], 'S73': ['D73'], 'S72': ['D72'], 'S71': ['D71'], 'S70': ['D70'], 'S69': ['D69'], 'S68': ['D68'], 'S67': ['D67'], 'S66': ['D66'], 'S65': ['D65'], 'S64': ['D64'], 'S63': ['D63'], 'S62': ['D62'], 'S61': ['D61'], 'S60': ['D60'], 'S59': ['D59'], 'S58': ['D58'], 'S57': ['D57'], 'S56': ['D56'], 'S55': ['D55'], 'S54': ['D54'], 'S53': ['D53'], 'S52': ['D52'], 'S51': ['D51'], 'S50': ['D50'], 'S49': ['D49'], 'S48': ['D48'], 'S47': ['D47'], 'S46': ['D46'], 'S45': ['D45'], 'S44': ['D44'], 'S43': ['D43'], 'S42': ['D42'], 'S41': ['D41'], 'S40': ['D40'], 'S39': ['D39'], 'S38': ['D38'], 'S37': ['D37'], 'S36': ['D36'], 'S35': ['D35'], 'S34': ['D34'], 'S33': ['D33'], 'S32': ['D32'], 'S31': ['D31'], 'S30': ['D30'], 'S29': ['D29'], 'S28': ['D28'], 'S27': ['D27'], 'S26': ['D26'], 'S25': ['D25'], 'S24': ['D24'], 'S23': ['D23'], 'S22': ['D22'], 'S21': ['D21'], 'S20': ['D20'], 'S19': ['D19'], 'S18': ['D18'], 'S17': ['D17'], 'S16': ['D16'], 'S15': ['D15'], 'S14': ['D14'], 'S13': ['D13'], 'S12': ['D12'], 'S11': ['D11'], 'S10': ['D10'], 'S9': ['D9'], 'S8': ['D8'], 'S7': ['D7'], 'S6': ['D6'], 'S5': ['D5'], 'S4': ['D4'], 'S3': ['D3'], 'S2': ['D2'], 'S1': ['D1']}
[kle_serial.py:897]: User layout: [[{'x': 2.25, 'a': 7}, 'Esc', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', {'x': 3}, 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', {'a': 5}, 'PrtSc\nNmLk', 'Pause\nScrLk', 'Delete\nInsert'], [{'y': 0.25, 'a': 7}, 'M1', 'M2', {'x': 0.25, 'a': 4}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', {'x': 3}, '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'a': 7, 'w': 2}, 'Backspace', 'Home'], ['M3', 'M4', {'x': 0.25, 'w': 1.5}, 'Tab', {'a': 4}, 'Q', 'W', 'E', 'R', 'T', {'x': 3}, 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'a': 7}, 'Page Up'], ['M5', '⧄', {'x': 0.25, 'w': 1.75}, 'Caps Lock', {'a': 4}, 'A', 'S', 'D', 'F', 'G', {'x': 3}, 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'a': 7, 'w': 2.25}, 'Enter', 'Page Down'], ['☐', '△', {'x': 0.25, 'w': 2.25}, 'Shift', {'a': 4}, 'Z', 'X', 'C', 'V', 'B', {'x': 3}, 'N', 'M', '<\n,', '>\n.', '?\n/', {'a': 7, 'w': 1.75}, 'Shift', '↑', 'End'], ['✕', '⭘', {'x': 0.25, 'w': 1.25}, 'control', {'w': 1.25}, 'option', {'w': 1.25}, '⌘', {'w': 2.75}, '', {'x': 3.75, 'w': 2.25}, '', {'w': 1.25}, 'option', 'Fn', {'w': 1.25}, 'control', '←', '↓', '→']]
[key_placer.py:662]: Layout offset: (23812500, 28575000)
[board_modifier.py:75]: Searching for optional S9 footprint in /Users/mhudson/Development/Youtube/Ergoslide/pcb/Ergoslide/Ergoslide.kicad_pcb
[board_modifier.py:85]: Setting S9 footprint position: (285750000, 38100000)
[key_placer.py:775]: Placing additional elements for S8
[board_modifier.py:98]: Getting S8 footprint position: (266700000, 38100000)
[board_modifier.py:75]: Searching for optional S8 footprint in /Users/mhudson/Development/Youtube/Ergoslide/pcb/Ergoslide/Ergoslide.kicad_pcb
[board_modifier.py:85]: Setting S8 footprint position: (266700000, 38100000)
[key_placer.py:775]: Placing additional elements for S7
[board_modifier.py:98]: Getting S7 footprint position: (190500000, 38100000)
[board_modifier.py:75]: Searching for optional S7 footprint in /Users/mhudson/Development/Youtube/Ergoslide/pcb/Ergoslide/Ergoslide.kicad_pcb
[board_modifier.py:85]: Setting S7 footprint position: (190500000, 38100000)
[key_placer.py:775]: Placing additional elements for S6
[board_modifier.py:98]: Getting S6 footprint position: (171450000, 38100000)
[board_modifier.py:75]: Searching for optional S6 footprint in /Users/mhudson/Development/Youtube/Ergoslide/pcb/Ergoslide/Ergoslide.kicad_pcb
[board_modifier.py:85]: Setting S6 footprint position: (171450000, 38100000)
[key_placer.py:775]: Placing additional elements for S5
[board_modifier.py:98]: Getting S5 footprint position: (152400000, 38100000)
[board_modifier.py:75]: Searching for optional S5 footprint in /Users/mhudson/Development/Youtube/Ergoslide/pcb/Ergoslide/Ergoslide.kicad_pcb
[board_modifier.py:85]: Setting S5 footprint position: (152400000, 38100000)
[key_placer.py:775]: Placing additional elements for S4
[board_modifier.py:98]: Getting S4 footprint position: (133350000, 38100000)
[board_modifier.py:75]: Searching for optional S4 footprint in /Users/mhudson/Development/Youtube/Ergoslide/pcb/Ergoslide/Ergoslide.kicad_pcb
[board_modifier.py:85]: Setting S4 footprint position: (133350000, 38100000)
[key_placer.py:775]: Placing additional elements for S3
[board_modifier.py:98]: Getting S3 footprint position: (114300000, 38100000)
[board_modifier.py:75]: Searching for optional S3 footprint in /Users/mhudson/Development/Youtube/Ergoslide/pcb/Ergoslide/Ergoslide.kicad_pcb
[board_modifier.py:85]: Setting S3 footprint position: (114300000, 38100000)
[key_placer.py:775]: Placing additional elements for S2
[board_modifier.py:98]: Getting S2 footprint position: (95250000, 38100000)
[board_modifier.py:75]: Searching for optional S2 footprint in /Users/mhudson/Development/Youtube/Ergoslide/pcb/Ergoslide/Ergoslide.kicad_pcb
[board_modifier.py:85]: Setting S2 footprint position: (95250000, 38100000)
[key_placer.py:775]: Placing additional elements for S1
[board_modifier.py:98]: Getting S1 footprint position: (76200000, 38100000)
[board_modifier.py:75]: Searching for optional S1 footprint in /Users/mhudson/Development/Youtube/Ergoslide/pcb/Ergoslide/Ergoslide.kicad_pcb
[board_modifier.py:85]: Setting S1 footprint position: (76200000, 38100000)
[key_placer.py:424]: Routing S95 with D95
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S95:2' at (413262500, 132362500) with pad 'D95:2' at (424180000, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(413262500, 132362500), (417050000, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(413262500, 132362500), (420392500, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S94 with D94
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S94:2' at (394212500, 132362500) with pad 'D94:2' at (405130000, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(394212500, 132362500), (398000000, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(394212500, 132362500), (401342500, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S93 with D93
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S93:2' at (375162500, 132362500) with pad 'D93:2' at (386080000, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(375162500, 132362500), (378950000, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(375162500, 132362500), (382292500, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S92 with D92
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S92:2' at (353731250, 132362500) with pad 'D92:2' at (364648750, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(353731250, 132362500), (357518750, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(353731250, 132362500), (360861250, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S91 with D91
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S91:2' at (332300000, 132362500) with pad 'D91:2' at (343217500, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(332300000, 132362500), (336087500, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(332300000, 132362500), (339430000, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S90 with D90
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S90:2' at (310868750, 132362500) with pad 'D90:2' at (321786250, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(310868750, 132362500), (314656250, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(310868750, 132362500), (317998750, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S89 with D89
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S89:2' at (277531250, 132362500) with pad 'D89:2' at (288448750, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(277531250, 132362500), (281318750, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(277531250, 132362500), (284661250, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S88 with D88
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S88:2' at (158468750, 132362500) with pad 'D88:2' at (169386250, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(158468750, 132362500), (162256250, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(158468750, 132362500), (165598750, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S87 with D87
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S87:2' at (120368750, 132362500) with pad 'D87:2' at (131286250, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(120368750, 132362500), (124156250, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(120368750, 132362500), (127498750, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S86 with D86
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S86:2' at (96556250, 132362500) with pad 'D86:2' at (107473750, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(96556250, 132362500), (100343750, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(96556250, 132362500), (103686250, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S85 with D85
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S85:2' at (72743750, 132362500) with pad 'D85:2' at (83661250, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(72743750, 132362500), (76531250, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(72743750, 132362500), (79873750, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S84 with D84
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S84:2' at (46550000, 132362500) with pad 'D84:2' at (57467500, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(46550000, 132362500), (50337500, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(46550000, 132362500), (53680000, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S83 with D83
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S83:2' at (27500000, 132362500) with pad 'D83:2' at (38417500, 139492500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(27500000, 132362500), (31287500, 132362500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(27500000, 132362500), (34630000, 139492500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S82 with D82
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S82:2' at (413262500, 113312500) with pad 'D82:2' at (424180000, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(413262500, 113312500), (417050000, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(413262500, 113312500), (420392500, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S81 with D81
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S81:2' at (394212500, 113312500) with pad 'D81:2' at (405130000, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(394212500, 113312500), (398000000, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(394212500, 113312500), (401342500, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S80 with D80
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S80:2' at (368018750, 113312500) with pad 'D80:2' at (378936250, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(368018750, 113312500), (371806250, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(368018750, 113312500), (375148750, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S79 with D79
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S79:2' at (341825000, 113312500) with pad 'D79:2' at (352742500, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(341825000, 113312500), (345612500, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(341825000, 113312500), (348955000, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S78 with D78
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S78:2' at (322775000, 113312500) with pad 'D78:2' at (333692500, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(322775000, 113312500), (326562500, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(322775000, 113312500), (329905000, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S77 with D77
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S77:2' at (303725000, 113312500) with pad 'D77:2' at (314642500, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(303725000, 113312500), (307512500, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(303725000, 113312500), (310855000, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S76 with D76
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S76:2' at (284675000, 113312500) with pad 'D76:2' at (295592500, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(284675000, 113312500), (288462500, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(284675000, 113312500), (291805000, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S75 with D75
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S75:2' at (265625000, 113312500) with pad 'D75:2' at (276542500, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(265625000, 113312500), (269412500, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(265625000, 113312500), (272755000, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S74 with D74
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S74:2' at (189425000, 113312500) with pad 'D74:2' at (200342500, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(189425000, 113312500), (193212500, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(189425000, 113312500), (196555000, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S73 with D73
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S73:2' at (170375000, 113312500) with pad 'D73:2' at (181292500, 120442500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(170375000, 113312500), (174162500, 113312500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(170375000, 113312500), (177505000, 120442500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing S72 with D72
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
